ANO4,TRIMESTRE,AGLOMERADO,CH04,CH06,ESTADO
2024,2,7,2,66,3
2024,2,7,1,83,3
2024,2,7,2,62,1
2024,2,7,1,63,1
2024,2,7,1,37,2
2024,2,7,1,35,1
2024,2,7,1,44,1
2024,2,7,2,34,1
2024,2,7,1,39,1
2024,2,7,2,25,1
2024,2,15,1,54,3
2024,2,15,2,48,1
2024,2,22,2,63,3
2024,2,22,1,18,3
2024,2,22,2,60,3
2024,2,12,1,45,1
2024,2,12,2,42,1
2024,2,12,1,6,4
2024,2,12,2,62,3
2024,2,12,1,74,1
2024,2,12,2,39,3
2024,2,12,1,24,1
2024,2,12,1,46,1
2024,2,12,1,17,1
2024,2,12,1,37,1
2024,2,12,2,34,1
2024,2,12,1,17,3
2024,2,93,1,29,1
2024,2,93,1,35,1
2024,2,93,2,34,1
2024,2,93,1,8,4
2024,2,93,2,-1,4
2024,2,93,1,76,3
2024,2,23,2,58,1
2024,2,23,1,59,1
2024,2,23,1,24,3
2024,2,23,1,22,3
2024,2,23,2,38,1
2024,2,23,2,20,1
2024,2,23,2,12,3
2024,2,23,2,15,3
2024,2,23,1,54,1
2024,2,23,1,15,3
2024,2,23,1,18,3
2024,2,2,2,38,1
2024,2,2,1,19,3
2024,2,2,1,15,3
2024,2,2,2,4,4
2024,2,2,2,1,4
2024,2,2,1,54,1
2024,2,2,2,31,2
2024,2,2,1,40,2
2024,2,2,2,11,3
2024,2,2,2,9,4
2024,2,3,1,37,1
2024,2,3,2,26,1
2024,2,12,2,26,1
2024,2,12,2,5,4
2024,2,10,1,87,1
2024,2,10,1,32,1
2024,2,10,2,37,2
2024,2,7,1,12,3
2024,2,7,2,43,3
2024,2,7,2,16,3
2024,2,7,1,9,4
2024,2,7,1,7,4
2024,2,7,1,69,3
2024,2,5,1,74,3
2024,2,20,1,38,1
2024,2,20,2,36,1
2024,2,20,2,8,4
2024,2,20,2,6,4
2024,2,20,2,2,4
2024,2,29,2,27,1
2024,2,4,1,74,3
2024,2,4,1,69,1
2024,2,4,2,66,1
2024,2,25,1,80,3
2024,2,25,2,29,1
2024,2,12,2,12,3
2024,2,12,2,4,4
2024,2,12,2,61,3
2024,2,12,2,38,1
2024,2,8,2,67,1
2024,2,8,2,85,3
2024,2,8,1,62,3
2024,2,8,2,60,1
2024,2,8,2,53,3
2024,2,8,2,19,2
2024,2,8,1,26,1
2024,2,8,1,36,1
2024,2,8,1,37,1
2024,2,8,2,24,3
2024,2,8,2,5,4
2024,2,8,2,2,4
2024,2,12,1,60,1
2024,2,23,2,20,2
2024,2,23,1,20,2
2024,2,23,1,60,1
2024,2,23,2,60,3
2024,2,23,1,28,1
2024,2,23,2,29,3
2024,2,23,2,18,3
2024,2,23,1,33,1
2024,2,23,2,33,1
2024,2,23,1,14,3
2024,2,23,2,12,3
2024,2,23,1,7,4
2024,2,23,1,25,1
2024,2,23,1,23,1
2024,2,23,2,28,1
2024,2,23,1,79,3
2024,2,23,2,40,1
2024,2,10,1,54,1
2024,2,10,2,55,1
2024,2,10,2,24,3
2024,2,10,1,48,1
2024,2,10,2,45,1
2024,2,10,1,11,3
2024,2,10,2,5,4
2024,2,10,2,66,3
2024,2,10,1,70,3
2024,2,10,1,34,1
2024,2,10,2,32,1
2024,2,10,2,7,4
2024,2,10,2,31,1
2024,2,10,1,2,4
2024,2,10,1,50,1
2024,2,10,2,48,1
2024,2,10,1,14,3
2024,2,25,2,32,1
2024,2,25,2,53,1
2024,2,25,1,25,2
2024,2,25,2,20,3
2024,2,10,1,40,1
2024,2,7,2,45,1
2024,2,7,2,23,1
2024,2,7,1,17,3
2024,2,7,2,21,1
2024,2,23,1,59,1
2024,2,23,2,27,1
2024,2,23,2,13,3
2024,2,23,2,9,4
2024,2,23,2,8,4
2024,2,23,1,6,4
2024,2,23,2,66,3
2024,2,23,1,34,1
2024,2,12,2,60,3
2024,2,12,2,23,3
2024,2,12,1,24,3
2024,2,12,2,62,3
2024,2,12,1,60,3
2024,2,91,2,57,3
2024,2,91,1,20,3
2024,2,91,1,35,1
2024,2,91,1,37,1
2024,2,91,1,8,4
2024,2,91,1,23,1
2024,2,91,2,22,3
2024,2,91,2,2,4
2024,2,91,2,50,1
2024,2,91,1,26,1
2024,2,91,2,17,3
2024,2,91,2,64,3
2024,2,91,1,64,3
2024,2,23,1,41,1
2024,2,23,2,9,4
2024,2,23,2,12,3
2024,2,23,2,55,1
2024,2,23,1,37,1
2024,2,23,1,18,1
2024,2,23,1,44,1
2024,2,23,1,59,2
2024,2,23,1,44,1
2024,2,23,2,46,1
2024,2,23,1,21,2
2024,2,23,1,4,4
2024,2,27,2,13,3
2024,2,27,2,6,4
2024,2,27,2,42,1
2024,2,27,2,24,1
2024,2,33,2,53,1
2024,2,10,1,8,4
2024,2,10,1,45,1
2024,2,10,2,45,1
2024,2,10,1,10,3
2024,2,10,2,43,1
2024,2,10,1,21,1
2024,2,10,2,18,1
2024,2,10,1,16,3
2024,2,23,1,63,2
2024,2,23,1,34,1
2024,2,23,2,25,1
2024,2,23,2,3,4
2024,2,23,2,78,1
2024,2,23,2,27,1
2024,2,23,1,8,4
2024,2,17,2,44,1
2024,2,23,2,30,3
2024,2,23,1,34,1
2024,2,23,1,6,4
2024,2,23,1,4,4
2024,2,23,1,-1,4
2024,2,23,2,56,3
2024,2,23,1,62,1
2024,2,23,1,19,3
2024,2,23,1,16,3
2024,2,23,1,14,3
2024,2,23,1,57,1
2024,2,23,2,60,3
2024,2,23,1,21,1
2024,2,23,2,64,3
2024,2,23,1,68,3
2024,2,23,2,34,1
2024,2,23,2,39,1
2024,2,23,1,49,1
2024,2,13,1,8,4
2024,2,13,1,6,4
2024,2,13,1,2,4
2024,2,13,1,-1,4
2024,2,13,1,-1,4
2024,2,13,1,66,1
2024,2,13,2,21,1
2024,2,13,1,5,4
2024,2,13,2,25,3
2024,2,13,1,27,1
2024,2,13,1,9,4
2024,2,13,1,1,4
2024,2,13,2,52,1
2024,2,13,1,22,3
2024,2,13,1,22,3
2024,2,13,1,51,1
2024,2,13,2,61,2
2024,2,13,1,66,2
2024,2,23,2,71,3
2024,2,23,2,76,3
2024,2,23,1,32,1
2024,2,27,2,44,1
2024,2,27,2,19,3
2024,2,27,2,17,3
2024,2,27,2,12,3
2024,2,27,2,-1,4
2024,2,27,1,48,1
2024,2,27,2,42,1
2024,2,27,2,47,1
2024,2,27,1,26,3
2024,2,27,1,11,3
2024,2,27,2,21,1
2024,2,15,2,28,3
2024,2,15,1,25,3
2024,2,15,1,6,4
2024,2,15,2,1,4
2024,2,13,2,38,3
2024,2,13,1,7,4
2024,2,13,2,8,4
2024,2,13,2,3,4
2024,2,13,1,12,3
2024,2,29,2,18,3
2024,2,29,1,67,3
2024,2,29,2,51,3
2024,2,29,1,22,1
2024,2,29,2,20,3
2024,2,14,1,74,3
2024,2,14,2,49,1
2024,2,14,1,42,1
2024,2,14,2,41,1
2024,2,14,2,19,3
2024,2,14,2,7,4
2024,2,14,1,74,3
2024,2,14,2,70,3
2024,2,2,2,20,3
2024,2,2,2,19,3
2024,2,3,2,23,3
2024,2,3,2,62,3
2024,2,3,2,28,1
2024,2,3,1,28,1
2024,2,3,2,38,1
2024,2,3,2,73,1
2024,2,3,1,66,3
2024,2,3,2,67,3
2024,2,3,2,29,1
2024,2,3,2,7,4
2024,2,3,1,49,3
2024,2,3,1,88,3
2024,2,22,1,42,1
2024,2,22,1,62,3
2024,2,22,1,39,1
2024,2,13,2,39,1
2024,2,13,1,45,1
2024,2,13,2,20,1
2024,2,13,1,41,1
2024,2,13,2,37,1
2024,2,13,2,14,3
2024,2,13,1,25,1
2024,2,13,1,75,3
2024,2,13,1,63,1
2024,2,13,2,64,3
2024,2,13,1,33,3
2024,2,33,1,41,1
2024,2,33,1,58,1
2024,2,33,1,24,1
2024,2,33,1,9,4
2024,2,33,2,7,4
2024,2,33,2,34,1
2024,2,15,1,49,1
2024,2,23,1,64,3
2024,2,23,2,60,3
2024,2,23,1,25,3
2024,2,19,2,46,1
2024,2,19,2,24,1
2024,2,19,1,17,3
2024,2,19,1,3,4
2024,2,19,2,27,1
2024,2,19,1,7,4
2024,2,19,1,35,1
2024,2,19,2,68,3
2024,2,19,1,20,1
2024,2,19,2,19,3
2024,2,19,2,-1,4
2024,2,25,2,47,1
2024,2,25,2,21,3
2024,2,25,2,15,3
2024,2,14,1,42,1
2024,2,91,2,69,3
2024,2,6,1,57,3
2024,2,6,2,60,3
2024,2,6,2,23,3
2024,2,6,1,21,3
2024,2,6,1,15,3
2024,2,23,1,61,1
2024,2,23,2,58,1
2024,2,23,1,21,3
2024,2,23,1,19,3
2024,2,23,1,50,1
2024,2,23,2,40,1
2024,2,23,2,20,3
2024,2,23,1,20,1
2024,2,23,2,40,1
2024,2,23,1,40,1
2024,2,22,2,18,3
2024,2,22,2,1,4
2024,2,22,1,49,1
2024,2,22,2,53,3
2024,2,22,2,34,1
2024,2,22,1,11,3
2024,2,22,2,15,3
2024,2,22,2,3,4
2024,2,22,1,72,3
2024,2,22,2,68,3
2024,2,22,1,17,3
2024,2,22,2,49,1
2024,2,22,1,9,4
2024,2,22,1,48,1
2024,2,22,1,48,1
2024,2,22,1,39,1
2024,2,22,2,31,1
2024,2,33,1,70,3
2024,2,33,2,70,3
2024,2,33,1,50,1
2024,2,33,2,50,1
2024,2,33,1,15,3
2024,2,33,1,13,3
2024,2,33,1,54,2
2024,2,33,2,47,1
2024,2,33,1,25,3
2024,2,33,1,28,1
2024,2,33,2,28,1
2024,2,33,1,7,4
2024,2,33,1,1,4
2024,2,33,1,70,1
2024,2,33,2,67,3
2024,2,33,2,47,1
2024,2,33,1,18,3
2024,2,25,2,63,3
2024,2,25,1,46,1
2024,2,25,2,45,1
2024,2,25,2,36,1
2024,2,25,2,40,1
2024,2,25,1,23,1
2024,2,25,1,21,1
2024,2,25,1,15,3
2024,2,25,1,19,3
2024,2,25,1,39,1
2024,2,25,2,40,2
2024,2,25,1,21,1
2024,2,25,1,19,1
2024,2,25,1,18,3
2024,2,27,2,42,1
2024,2,27,1,16,3
2024,2,27,1,11,3
2024,2,23,1,9,4
2024,2,23,2,4,4
2024,2,23,2,20,2
2024,2,23,1,61,1
2024,2,23,2,59,1
2024,2,17,1,65,1
2024,2,93,2,60,3
2024,2,4,2,64,1
2024,2,4,2,71,1
2024,2,4,1,41,1
2024,2,4,1,38,1
2024,2,4,1,53,3
2024,2,4,2,62,3
2024,2,4,2,44,1
2024,2,4,1,48,1
2024,2,4,1,19,1
2024,2,4,2,27,1
2024,2,22,2,10,3
2024,2,22,2,8,4
2024,2,22,2,6,4
2024,2,22,1,48,1
2024,2,22,2,42,1
2024,2,22,2,12,3
2024,2,22,2,12,3
2024,2,22,1,49,1
2024,2,22,2,48,1
2024,2,22,1,24,3
2024,2,22,2,21,3
2024,2,22,1,18,3
2024,2,22,2,8,4
2024,2,33,2,13,3
2024,2,33,1,11,3
2024,2,33,2,35,1
2024,2,33,2,29,2
2024,2,33,1,24,1
2024,2,33,1,12,3
2024,2,33,1,67,3
2024,2,33,2,64,3
2024,2,33,2,29,1
2024,2,33,2,24,3
2024,2,2,1,56,1
2024,2,2,2,89,3
2024,2,2,1,39,2
2024,2,2,2,32,2
2024,2,2,1,9,4
2024,2,2,2,3,4
2024,2,2,1,46,1
2024,2,2,2,41,1
2024,2,33,1,45,1
2024,2,33,2,40,1
2024,2,33,2,19,1
2024,2,33,1,21,1
2024,2,27,2,9,4
2024,2,27,2,31,1
2024,2,27,1,32,1
2024,2,27,1,5,4
2024,2,27,2,-1,4
2024,2,27,2,53,3
2024,2,27,2,28,2
2024,2,27,2,15,3
2024,2,27,1,10,3
2024,2,27,2,8,4
2024,2,15,2,64,3
2024,2,15,1,35,2
2024,2,15,2,9,4
2024,2,19,2,57,1
2024,2,19,1,72,3
2024,2,19,2,25,3
2024,2,19,1,75,3
2024,2,19,2,46,1
2024,2,31,2,28,1
2024,2,31,2,4,4
2024,2,31,1,31,1
2024,2,31,1,47,1
2024,2,31,2,42,1
2024,2,31,2,18,3
2024,2,31,1,17,3
2024,2,31,1,14,3
2024,2,31,2,52,1
2024,2,31,1,46,1
2024,2,31,2,19,3
2024,2,31,1,14,3
2024,2,31,1,12,3
2024,2,32,1,45,1
2024,2,32,2,43,1
2024,2,32,2,22,1
2024,2,32,1,19,3
2024,2,33,1,44,1
2024,2,33,2,56,2
2024,2,33,2,36,1
2024,2,33,1,33,1
2024,2,33,2,3,4
2024,2,33,1,67,3
2024,2,33,2,63,1
2024,2,33,1,75,1
2024,2,33,2,69,3
2024,2,33,1,43,1
2024,2,33,2,60,1
2024,2,33,2,55,1
2024,2,33,1,43,1
2024,2,33,1,17,3
2024,2,33,2,48,1
2024,2,33,2,29,3
2024,2,33,2,20,3
2024,2,3,1,51,1
2024,2,3,2,44,1
2024,2,3,2,17,3
2024,2,3,1,49,1
2024,2,3,2,38,2
2024,2,3,1,7,4
2024,2,3,2,3,4
2024,2,34,2,50,1
2024,2,34,2,20,3
2024,2,34,2,17,3
2024,2,34,1,45,1
2024,2,34,2,48,1
2024,2,34,1,25,1
2024,2,34,1,21,1
2024,2,34,1,17,3
2024,2,34,2,13,3
2024,2,34,1,36,1
2024,2,19,1,45,1
2024,2,19,1,19,1
2024,2,19,2,22,1
2024,2,19,1,5,4
2024,2,19,1,45,1
2024,2,19,1,2,4
2024,2,19,2,18,3
2024,2,6,1,57,1
2024,2,6,2,60,3
2024,2,6,1,24,3
2024,2,6,2,26,1
2024,2,6,1,16,3
2024,2,6,1,42,1
2024,2,6,2,39,3
2024,2,6,1,53,1
2024,2,6,2,52,1
2024,2,6,1,27,1
2024,2,32,1,77,3
2024,2,32,2,74,3
2024,2,32,1,53,1
2024,2,32,2,47,3
2024,2,32,2,19,3
2024,2,32,2,16,3
2024,2,32,1,83,3
2024,2,32,2,84,3
2024,2,32,2,37,1
2024,2,32,1,43,1
2024,2,32,2,2,4
2024,2,32,2,52,2
2024,2,32,2,26,1
2024,2,32,1,26,1
2024,2,32,1,26,1
2024,2,32,2,83,3
2024,2,32,2,63,3
2024,2,32,1,54,1
2024,2,33,1,18,3
2024,2,33,1,22,3
2024,2,33,1,7,4
2024,2,2,1,41,1
2024,2,2,2,41,1
2024,2,2,1,11,3
2024,2,2,2,2,4
2024,2,2,2,48,2
2024,2,2,1,58,1
2024,2,2,2,61,1
2024,2,2,1,38,1
2024,2,2,2,34,1
2024,2,2,1,11,3
2024,2,2,2,69,3
2024,2,2,1,75,3
2024,2,2,1,79,3
2024,2,2,2,46,1
2024,2,34,2,24,1
2024,2,34,1,33,1
2024,2,34,2,21,3
2024,2,34,2,-1,4
2024,2,38,1,43,1
2024,2,38,2,43,3
2024,2,38,1,23,3
2024,2,38,1,18,3
2024,2,38,1,12,3
2024,2,38,2,66,3
2024,2,38,1,62,3
2024,2,38,1,28,1
2024,2,38,2,32,1
2024,2,38,1,33,1
2024,2,38,2,12,3
2024,2,38,2,10,3
2024,2,13,2,46,1
2024,2,6,1,25,1
2024,2,6,1,22,1
2024,2,6,2,69,3
2024,2,6,1,71,3
2024,2,14,1,53,1
2024,2,14,2,49,3
2024,2,32,1,75,1
2024,2,32,2,50,3
2024,2,32,2,22,1
2024,2,26,2,43,2
2024,2,26,1,60,2
2024,2,26,1,14,3
2024,2,26,2,18,3
2024,2,31,2,26,3
2024,2,31,2,21,3
2024,2,31,1,16,3
2024,2,31,2,51,1
2024,2,5,1,64,1
2024,2,32,2,52,1
2024,2,32,1,35,1
2024,2,32,2,22,3
2024,2,31,2,41,1
2024,2,31,1,15,3
2024,2,31,2,12,3
2024,2,31,1,6,4
2024,2,31,1,65,3
2024,2,31,1,64,1
2024,2,31,1,22,1
2024,2,31,1,19,1
2024,2,33,1,37,2
2024,2,33,1,38,1
2024,2,33,2,31,3
2024,2,33,2,16,3
2024,2,33,2,15,3
2024,2,33,1,8,4
2024,2,2,1,36,1
2024,2,2,2,9,4
2024,2,2,2,56,1
2024,2,2,2,50,1
2024,2,2,2,14,3
2024,2,2,1,50,1
2024,2,2,1,40,1
2024,2,2,2,32,1
2024,2,3,2,73,3
2024,2,3,2,53,1
2024,2,3,1,63,1
2024,2,3,2,25,1
2024,2,3,1,22,1
2024,2,3,1,49,1
2024,2,3,1,19,3
2024,2,3,2,10,3
2024,2,33,1,18,1
2024,2,33,1,16,1
2024,2,33,2,1,4
2024,2,33,2,1,4
2024,2,33,2,-1,4
2024,2,33,1,35,1
2024,2,33,1,70,3
2024,2,33,1,24,1
2024,2,33,2,23,1
2024,2,33,2,90,3
2024,2,33,1,45,1
2024,2,33,2,44,3
2024,2,33,2,15,3
2024,2,33,1,13,3
2024,2,33,2,20,1
2024,2,33,2,61,1
2024,2,3,2,80,3
2024,2,5,2,64,3
2024,2,5,1,22,1
2024,2,5,2,81,3
2024,2,5,1,52,1
2024,2,17,2,43,1
2024,2,17,1,45,1
2024,2,17,1,8,4
2024,2,17,1,46,1
2024,2,17,2,48,1
2024,2,17,2,19,3
2024,2,10,1,56,1
2024,2,10,2,58,1
2024,2,10,2,30,1
2024,2,10,2,23,3
2024,2,10,2,73,3
2024,2,10,2,37,1
2024,2,10,2,8,4
2024,2,33,1,3,4
2024,2,33,1,-1,4
2024,2,33,2,35,3
2024,2,33,1,38,3
2024,2,33,1,38,1
2024,2,33,1,17,3
2024,2,33,1,13,3
2024,2,33,2,4,4
2024,2,33,2,36,1
2024,2,33,2,51,1
2024,2,33,2,51,1
2024,2,33,1,59,1
2024,2,33,1,28,1
2024,2,33,1,24,3
2024,2,33,1,75,3
2024,2,33,2,67,1
2024,2,23,2,84,3
2024,2,23,2,51,1
2024,2,3,2,50,1
2024,2,3,2,74,3
2024,2,3,2,51,1
2024,2,3,1,20,1
2024,2,3,2,17,3
2024,2,3,1,11,3
2024,2,3,1,59,1
2024,2,3,2,55,3
2024,2,3,1,26,1
2024,2,3,2,81,3
2024,2,3,2,57,1
2024,2,3,2,37,1
2024,2,3,2,66,1
2024,2,3,1,14,3
2024,2,3,1,1,4
2024,2,3,2,48,1
2024,2,3,2,20,1
2024,2,17,1,33,1
2024,2,17,1,5,4
2024,2,17,2,29,3
2024,2,17,1,70,3
2024,2,17,2,26,1
2024,2,17,1,28,1
2024,2,17,1,38,1
2024,2,17,2,33,1
2024,2,17,2,13,3
2024,2,17,1,10,3
2024,2,23,1,73,3
2024,2,23,2,73,3
2024,2,26,2,41,1
2024,2,26,1,12,3
2024,2,26,2,9,4
2024,2,26,1,30,1
2024,2,26,2,27,3
2024,2,10,2,71,3
2024,2,19,1,39,1
2024,2,19,2,29,3
2024,2,19,1,-1,4
2024,2,4,1,45,1
2024,2,4,2,70,3
2024,2,4,1,53,3
2024,2,4,2,26,1
2024,2,4,2,9,4
2024,2,31,1,40,1
2024,2,31,2,39,1
2024,2,31,2,20,3
2024,2,31,2,22,3
2024,2,31,2,17,3
2024,2,31,2,16,3
2024,2,31,1,14,3
2024,2,31,1,53,1
2024,2,31,2,55,1
2024,2,23,1,50,1
2024,2,23,2,48,1
2024,2,4,1,38,1
2024,2,4,2,39,3
2024,2,4,1,17,3
2024,2,4,2,9,4
2024,2,4,2,-1,4
2024,2,4,2,58,3
2024,2,4,1,26,1
2024,2,4,1,21,1
2024,2,4,2,19,3
2024,2,4,2,82,3
2024,2,4,1,39,1
2024,2,4,2,50,1
2024,2,4,2,16,1
2024,2,4,1,20,1
2024,2,4,2,18,3
2024,2,3,1,15,1
2024,2,3,2,59,1
2024,2,3,1,56,3
2024,2,22,1,60,3
2024,2,22,2,48,3
2024,2,22,1,22,1
2024,2,22,1,21,3
2024,2,22,2,71,3
2024,2,22,2,68,3
2024,2,22,1,46,1
2024,2,22,1,47,1
2024,2,22,2,48,3
2024,2,22,1,23,2
2024,2,22,1,27,2
2024,2,22,2,25,3
2024,2,22,1,15,2
2024,2,22,1,18,3
2024,2,22,1,71,3
2024,2,26,2,4,4
2024,2,26,1,66,3
2024,2,26,2,61,3
2024,2,26,2,39,1
2024,2,26,1,37,1
2024,2,26,1,37,1
2024,2,26,2,76,3
2024,2,26,1,57,1
2024,2,26,2,50,3
2024,2,26,2,26,1
2024,2,26,1,50,3
2024,2,26,2,50,1
2024,2,26,1,22,1
2024,2,26,2,23,3
2024,2,26,2,1,4
2024,2,23,2,33,1
2024,2,23,1,12,3
2024,2,31,2,17,3
2024,2,31,2,26,1
2024,2,5,2,35,1
2024,2,5,2,14,3
2024,2,5,2,37,2
2024,2,5,2,21,2
2024,2,5,1,3,4
2024,2,5,2,51,1
2024,2,5,2,18,3
2024,2,5,1,15,3
2024,2,26,1,31,1
2024,2,26,2,32,3
2024,2,26,1,8,4
2024,2,26,2,11,3
2024,2,26,2,4,4
2024,2,26,1,66,1
2024,2,26,2,55,3
2024,2,26,2,23,2
2024,2,4,1,62,1
2024,2,4,2,61,1
2024,2,4,1,25,1
2024,2,4,1,31,2
2024,2,4,1,61,1
2024,2,31,2,32,1
2024,2,31,1,34,1
2024,2,31,1,26,2
2024,2,31,2,35,1
2024,2,31,1,41,1
2024,2,31,2,9,4
2024,2,93,1,20,3
2024,2,33,2,68,3
2024,2,33,1,33,1
2024,2,33,1,31,1
2024,2,33,1,47,1
2024,2,22,2,46,3
2024,2,22,1,26,3
2024,2,22,1,24,2
2024,2,22,1,22,3
2024,2,22,2,65,3
2024,2,22,1,34,1
2024,2,22,1,27,1
2024,2,22,2,24,3
2024,2,22,1,8,4
2024,2,22,1,6,4
2024,2,22,2,2,4
2024,2,22,1,26,1
2024,2,22,2,27,3
2024,2,22,1,65,3
2024,2,22,2,62,3
2024,2,22,1,20,1
2024,2,22,2,41,1
2024,2,22,2,38,1
2024,2,23,1,9,4
2024,2,17,1,47,1
2024,2,17,1,32,1
2024,2,33,1,67,1
2024,2,33,2,70,1
2024,2,4,1,48,1
2024,2,4,2,49,3
2024,2,4,1,13,3
2024,2,4,2,8,4
2024,2,4,1,24,1
2024,2,4,1,26,1
2024,2,4,1,28,1
2024,2,4,1,46,1
2024,2,4,2,45,1
2024,2,4,1,14,3
2024,2,4,1,20,1
2024,2,4,1,46,3
2024,2,26,1,25,1
2024,2,26,1,16,3
2024,2,26,1,17,3
2024,2,30,2,77,3
2024,2,30,1,90,3
2024,2,30,2,52,1
2024,2,27,2,47,1
2024,2,27,2,29,1
2024,2,27,1,18,1
2024,2,26,1,34,1
2024,2,26,2,29,2
2024,2,26,1,72,3
2024,2,26,2,67,3
2024,2,26,2,21,3
2024,2,26,2,40,1
2024,2,7,1,71,1
2024,2,7,2,62,3
2024,2,33,2,37,3
2024,2,33,2,7,4
2024,2,33,2,57,3
2024,2,33,1,43,1
2024,2,33,1,27,1
2024,2,33,1,22,1
2024,2,33,1,79,3
2024,2,33,2,68,3
2024,2,33,2,40,1
2024,2,33,1,8,4
2024,2,33,1,63,1
2024,2,33,2,63,3
2024,2,33,2,31,3
2024,2,33,1,30,3
2024,2,33,2,74,3
2024,2,33,1,45,1
2024,2,33,2,71,3
2024,2,33,1,68,3
2024,2,22,1,41,1
2024,2,22,2,34,3
2024,2,22,1,24,3
2024,2,22,2,18,3
2024,2,22,1,5,4
2024,2,22,2,3,4
2024,2,22,2,29,3
2024,2,22,1,27,1
2024,2,22,2,11,3
2024,2,33,2,52,1
2024,2,33,1,16,3
2024,2,33,2,13,3
2024,2,33,2,61,3
2024,2,33,1,53,1
2024,2,33,1,68,1
2024,2,33,2,69,3
2024,2,33,1,58,3
2024,2,33,2,53,1
2024,2,4,2,21,3
2024,2,4,1,44,2
2024,2,4,2,44,2
2024,2,4,1,8,4
2024,2,4,2,80,3
2024,2,4,2,49,3
2024,2,4,1,7,4
2024,2,4,2,88,3
2024,2,31,2,69,3
2024,2,31,1,63,3
2024,2,31,2,56,3
2024,2,31,2,75,3
2024,2,31,2,45,1
2024,2,31,2,61,1
2024,2,31,1,37,1
2024,2,9,1,45,1
2024,2,9,2,47,1
2024,2,93,2,25,3
2024,2,7,1,54,1
2024,2,7,2,52,1
2024,2,7,1,26,2
2024,2,7,1,19,1
2024,2,7,2,56,3
2024,2,7,2,47,3
2024,2,7,1,44,1
2024,2,17,1,58,1
2024,2,29,1,70,1
2024,2,29,2,70,1
2024,2,29,1,63,1
2024,2,29,1,58,1
2024,2,29,1,27,1
2024,2,29,2,40,1
2024,2,29,1,21,2
2024,2,29,2,20,1
2024,2,33,2,61,3
2024,2,33,2,72,3
2024,2,33,1,30,1
2024,2,12,2,68,3
2024,2,12,1,73,3
2024,2,12,2,35,1
2024,2,12,1,33,1
2024,2,12,1,13,3
2024,2,12,1,35,1
2024,2,12,2,36,3
2024,2,12,2,17,3
2024,2,12,2,11,3
2024,2,12,1,5,4
2024,2,12,1,42,2
2024,2,12,2,36,1
2024,2,12,2,67,3
2024,2,12,2,19,3
2024,2,12,1,17,3
2024,2,33,1,46,1
2024,2,33,2,44,3
2024,2,33,2,21,3
2024,2,33,1,20,1
2024,2,33,2,9,4
2024,2,33,2,51,1
2024,2,33,1,55,1
2024,2,33,1,20,3
2024,2,33,2,82,3
2024,2,33,1,82,3
2024,2,33,2,63,1
2024,2,33,1,38,1
2024,2,33,2,36,1
2024,2,33,2,2,4
2024,2,33,1,27,1
2024,2,2,1,73,3
2024,2,2,2,66,3
2024,2,93,1,41,1
2024,2,93,1,9,4
2024,2,93,2,28,1
2024,2,93,1,29,1
2024,2,93,2,12,3
2024,2,93,2,10,3
2024,2,93,2,30,1
2024,2,93,1,24,1
2024,2,93,2,14,3
2024,2,93,1,12,3
2024,2,93,2,8,4
2024,2,93,1,73,3
2024,2,93,2,49,3
2024,2,93,1,61,3
2024,2,93,1,7,4
2024,2,93,2,77,3
2024,2,23,1,49,1
2024,2,23,2,46,1
2024,2,14,1,54,3
2024,2,14,2,51,1
2024,2,14,2,30,1
2024,2,14,2,31,1
2024,2,14,2,18,3
2024,2,14,2,22,3
2024,2,14,1,30,1
2024,2,14,1,1,4
2024,2,17,1,28,1
2024,2,17,2,46,1
2024,2,17,1,24,1
2024,2,17,2,18,3
2024,2,17,2,16,3
2024,2,17,2,47,1
2024,2,17,1,30,1
2024,2,17,2,24,2
2024,2,17,2,5,4
2024,2,12,2,12,3
2024,2,12,1,26,1
2024,2,12,2,25,1
2024,2,12,1,7,4
2024,2,12,2,45,1
2024,2,12,1,40,1
2024,2,12,2,6,4
2024,2,12,1,12,3
2024,2,12,2,73,1
2024,2,12,2,56,1
2024,2,12,1,34,1
2024,2,12,1,42,1
2024,2,12,2,38,1
2024,2,12,2,8,4
2024,2,12,1,5,4
2024,2,12,1,35,1
2024,2,14,2,52,1
2024,2,2,1,48,1
2024,2,2,2,39,1
2024,2,2,1,20,2
2024,2,2,1,17,3
2024,2,2,1,15,3
2024,2,2,1,11,3
2024,2,2,2,9,4
2024,2,2,1,29,1
2024,2,2,1,28,3
2024,2,2,1,31,1
2024,2,2,2,35,1
2024,2,2,1,36,1
2024,2,2,2,44,1
2024,2,2,1,4,4
2024,2,2,1,64,1
2024,2,2,2,90,3
2024,2,2,2,22,3
2024,2,23,1,24,1
2024,2,23,2,20,2
2024,2,23,1,75,3
2024,2,23,2,76,3
2024,2,4,1,65,1
2024,2,4,1,58,1
2024,2,4,2,63,3
2024,2,4,2,27,2
2024,2,31,1,54,1
2024,2,31,2,45,1
2024,2,31,2,21,3
2024,2,31,2,6,4
2024,2,31,1,62,3
2024,2,31,2,62,1
2024,2,31,1,15,3
2024,2,31,1,22,1
2024,2,31,2,39,1
2024,2,17,2,-1,4
2024,2,17,2,59,2
2024,2,17,1,35,1
2024,2,17,1,31,1
2024,2,17,2,46,1
2024,2,17,2,24,1
2024,2,17,2,13,3
2024,2,17,1,13,3
2024,2,17,2,16,3
